Entidad,Codificacion,TipoValor,EntSec,Monto,FechaEmision,FechaVenc,Nodo,Estado,Transmision,TipoOperacion
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,44,GASTOS VARIOS,,"$ 450.000,00",07/01/2026,07/01/2026,BIOSALUD CHACRAS ,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,1837,COMP. LIQ. FACTURAS DE ,,"$ 350.000,00",08/01/2026,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
IMPUESTO A LAS GANANCIAS - ANTICIPO,CUOTA  2,GASTOS VARIOS,,"$ 946.971,66",09/01/2025,09/01/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,CUOTA 3 /2025,GASTOS VARIOS,,"$ 946.971,66",12/02/2025,12/02/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,CUOTA 1/2025,GASTOS VARIOS,,"$ 946.971,66",10/03/2025,09/04/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,CUOTA 4/2025,GASTOS VARIOS,,"$ 946.971,66",10/03/2025,09/04/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,CUOTA 5/2025,GASTOS VARIOS,,"$ 946.971,66",09/04/2025,09/04/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,CUOTA 6/2025,GASTOS VARIOS,,"$ 946.971,66",09/05/2025,09/05/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,CUOTA 9/2025,GASTOS VARIOS,,"$ 946.971,66",12/08/2025,12/08/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
IMPUESTO AUTOMOTOR,DOMINIO A201WZU,GASTOS VARIOS,,"$ 28.196,90",15/04/2025,15/04/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
INDUSTRIA CARRIO S.R.L,993,COMP. LIQ. FACTURAS DE ,,"$ 2.057.000,00",31/01/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
ITC,0006-00700938,FACTURA DE SERVICIOS,,"$ 27.654,82",01/01/2025,10/01/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,949,COMP. LIQ. FACTURAS DE ,,"$ 27.654,82",06/01/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0006-00709856,FACTURA DE SERVICIOS,,"$ 28.207,91",01/02/2025,03/03/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1091,COMP. LIQ. FACTURAS DE ,,"$ 28.207,91",06/02/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0006-00729831,FACTURA DE SERVICIOS,,"$ 28.772,07",01/03/2025,12/03/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1119,COMP. LIQ. FACTURAS DE ,,"$ 28.772,07",10/03/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0006-00743439,FACTURA DE SERVICIOS,,"$ 30.814,89",01/04/2025,14/04/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1197,COMP. LIQ. FACTURAS DE ,,"$ 30.814,89",10/04/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0006-00748914,FACTURA DE SERVICIOS,,"$ 30.227,93",01/05/2025,09/05/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1230,COMP. LIQ. FACTURAS DE ,,"$ 30.227,93",09/05/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0006-00769462,FACTURA DE SERVICIOS,,"$ 31.074,31",01/06/2025,01/07/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1422,COMP. LIQ. FACTURAS DE ,,"$ 31.074,31",09/06/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0006-00786767,FACTURA DE SERVICIOS,,"$ 31.540,43",01/07/2025,31/07/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1483,COMP. LIQ. FACTURAS DE ,,"$ 31.540,43",07/07/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0006-00791128,FACTURA DE SERVICIOS,,"$ 31.540,43",01/08/2025,11/08/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1576,COMP. LIQ. FACTURAS DE ,,"$ 31.540,43",07/08/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0006-00811356,FACTURA DE SERVICIOS,,"$ 32.139,69",01/09/2025,01/10/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1587,COMP. LIQ. FACTURAS DE ,,"$ 32.139,69",10/09/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
ITC INFORMATICA Y TELECOMUNICACIONES ,B 0006-00821651,GASTOS VARIOS,,"$ 32.750,34",01/10/2025,09/10/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,FB 0006-00838176,GASTOS VARIOS,,"$ 33.438,10",10/11/2025,10/11/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,DICIEMBRE 2025,GASTOS VARIOS,,"$ 34.207,17",10/12/2025,10/12/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,ENERO 2026,GASTOS VARIOS,,"$ 35.062,35",01/01/2026,09/01/2026,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
ITECRA S.A.,930,COMP. LIQ. FACTURAS DE ,,"$ 664.228,29",28/01/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
ITELCOM,00002-00001763,FACTURA DE SERVICIOS,,"$ 145.200,00",08/01/2025,07/02/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,938,COMP. LIQ. FACTURAS DE ,,"$ 145.200,00",17/01/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00002-00001856,FACTURA DE SERVICIOS,,"$ 387.200,00",03/06/2025,03/07/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1243,COMP. LIQ. FACTURAS DE ,,"$ 387.200,00",12/06/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
JAVIER  A. VILLEGAS,ENERO 2025,GASTOS VARIOS,,"$ 168.000,00",11/01/2025,25/01/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,FEBRERO 2025,GASTOS VARIOS,,"$ 224.000,00",01/02/2025,28/02/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,MARZO 2025,GASTOS VARIOS,,"$ 280.000,00",01/03/2025,31/03/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,ABRIL 2025,GASTOS VARIOS,,"$ 272.000,00",09/05/2025,09/05/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,MAYO 2025,GASTOS VARIOS,,"$ 340.000,00",09/06/2025,09/06/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,JUNIO 2025,GASTOS VARIOS,,"$ 272.000,00",03/07/2025,03/07/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,JULIO 2025,GASTOS VARIOS,,"$ 272.000,00",12/08/2025,12/08/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,AGOSTO 2025,GASTOS VARIOS,,"$ 340.000,00",10/09/2025,10/09/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,SEPTIEMBRE 2025,GASTOS VARIOS,,"$ 272.000,00",14/10/2025,14/10/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,OCTUBRE 2025,GASTOS VARIOS,,"$ 272.000,00",10/11/2025,10/11/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,NOVIEMBRE 2025,GASTOS VARIOS,,"$ 340.000,00",10/12/2025,10/12/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,DICIEMBRE 2025,GASTOS VARIOS,,"$ 324.000,00",15/01/2026,15/01/2026,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
JHOANA CAROLA LEIVA ,37885488879,GASTOS VARIOS,,"$ 42.356,00",03/07/2025,03/07/2025,BIOSALUD CHACRAS ,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
JIVI PROPAGANDA S.R.L.,961,COMP. LIQ. FACTURAS DE ,,"$ 115.071,00",31/01/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
JORGE ALBERTO JANIN E HIJOS S.R.L,978,COMP. LIQ. FACTURAS DE ,,"$ 383.580,00",31/01/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
KADIMA S.A,0022-00009968,FACTURA DE SERVICIOS,,"$ 74.652,16",16/01/2026,22/01/2026,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,0022-00009969,FACTURA DE SERVICIOS,,"$ 63.637,38",16/01/2026,16/01/2026,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1876,COMP. LIQ. FACTURAS DE ,,"$ 63.637,38",16/01/2026,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,1887,COMP. LIQ. FACTURAS DE ,,"$ 74.652,16",16/01/2026,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
KRON ELECTRONICS S.A.,0005-00022819,FACTURA DE SERVICIOS,,"$ 66.963,00",05/05/2025,04/06/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1687,COMP. LIQ. FACTURAS DE ,,"$ 66.963,00",05/05/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
LA COOPERATIVA EMPRESA ELEC. DE GODOY ,0035-09093358,GASTOS VARIOS,,"$ 287.400,00",15/10/2025,22/10/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,0035-09158402,GASTOS VARIOS,,"$ 276.600,00",13/11/2025,21/11/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,0035-13001649,GASTOS VARIOS,,"$ 399.300,00",17/12/2025,26/12/2025,FCIA BIOSALUD,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
LA DUPLICADORA S.A.,0006-00007760,FACTURA DE SERVICIOS,,"$ 10.700,00",12/09/2025,12/10/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1549,COMP. LIQ. FACTURAS DE ,,"$ 10.700,00",12/09/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0006-00007937,FACTURA DE SERVICIOS,,"$ 7.200,00",03/10/2025,03/11/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1613,COMP. LIQ. FACTURAS DE ,,"$ 7.200,00",03/10/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0006-00008715,FACTURA DE SERVICIOS,,"$ 12.000,01",27/12/2025,27/12/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1811,COMP. LIQ. FACTURAS DE ,,"$ 12.000,01",30/12/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
LIBRERIA GRAFFITI,0005-00012646,FACTURA DE SERVICIOS,,"$ 3.593,70",30/01/2025,01/03/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,944,COMP. LIQ. FACTURAS DE ,,"$ 3.593,70",30/01/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0005-00015924,FACTURA DE SERVICIOS,,"$ 2.096,32",17/09/2025,17/10/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1546,COMP. LIQ. FACTURAS DE ,,"$ 2.096,32",17/09/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0005-00016242,FACTURA DE SERVICIOS,,"$ 1.050,41",07/10/2025,06/11/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1761,COMP. LIQ. FACTURAS DE ,,"$ 1.050,41",07/10/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0005-00018547,FACTURA DE SERVICIOS,,"$ 9.499,56",10/01/2026,22/01/2026,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,0005-00018573,FACTURA DE SERVICIOS,,"$ 1.322,09",12/01/2026,22/01/2026,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1888,COMP. LIQ. FACTURAS DE ,,"$ 10.821,65",12/01/2026,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
LISTOGAS S.A.,00005-00009620,FACTURA DE SERVICIOS,,"$ 333.999,99",14/07/2025,13/08/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1400,COMP. LIQ. FACTURAS DE ,,"$ 333.999,99",14/07/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00005-00009654,FACTURA DE SERVICIOS,,"$ 48.000,01",24/07/2025,23/08/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1416,COMP. LIQ. FACTURAS DE ,,"$ 48.000,01",24/07/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00005-00009674,FACTURA DE SERVICIOS,,"$ 48.000,01",30/07/2025,29/08/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1430,COMP. LIQ. FACTURAS DE ,,"$ 48.000,01",31/07/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,1490,COMP. LIQ. FACTURAS DE ,,"$ 48.000,01",07/08/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00005-00009784,FACTURA DE SERVICIOS,,"$ 48.000,01",12/08/2025,11/09/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00005-00009823,FACTURA DE SERVICIOS,,"$ 24.000,00",26/08/2025,25/09/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,FTW-02-DESHACER 
,1526,COMP. LIQ. FACTURAS DE ,,"$ 0,00",26/08/2025,26/08/2025,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00005-00009926,FACTURA DE SERVICIOS,,"$ 24.000,00",05/09/2025,05/10/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00005-00009926.,FACTURA DE SERVICIOS,,"$ 24.000,00",05/09/2025,04/10/2025,BIOSALUD CHACRAS ,IGNORADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,1526,COMP. LIQ. FACTURAS DE ,,"$ 24.000,00",05/09/2025,,BIOSALUD CHACRAS ,IGNORADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,FTW-02-DESHACER 
,1544,COMP. LIQ. FACTURAS DE ,,"$ 24.000,00",05/09/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00005-00009942,FACTURA DE SERVICIOS,,"$ 48.000,01",10/09/2025,10/10/2025,FCIA BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1570,COMP. LIQ. FACTURAS DE ,,"$ 48.000,01",12/09/2025,,FCIA BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
LLAMADORINALAMBRICO SAS,1290,COMP. LIQ. FACTURAS DE ,,"$ 47.203,08",02/05/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,0002-00002517,FACTURA DE SERVICIOS,,"$ 47.203,08",17/05/2025,16/06/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
LUBNAN SOCIEDAD ANONIMA,00004-00010543,FACTURA DE SERVICIOS,,"$ 79.600,01",27/09/2025,29/10/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1599,COMP. LIQ. FACTURAS DE ,,"$ 79.600,01",02/10/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
LUCAS  DICKSTEIN,123,GASTOS VARIOS,,"$ 960.000,00",09/01/2026,09/01/2026,BIOSALUD CHACRAS ,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
MACS LIMP SA,00001-00003825,GASTOS VARIOS,,"$ 10.638,01",23/08/2025,22/09/2025,BIOSALUD CHACRAS ,PAGADO,,GV-03-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
MAMBA S.A.,00003-00002548,FACTURA DE SERVICIOS,,"$ 1.934.790,00",02/01/2025,01/02/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00003-00002600,FACTURA DE SERVICIOS,,"$ 713.682,10",18/01/2025,17/02/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,00003-00002617,FACTURA DE SERVICIOS,,"$ 1.919.060,00",04/02/2025,06/03/2025,GRUPO BIOSALUD,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1026,COMP. LIQ. FACTURAS DE ,,"$ 1.934.790,00",06/02/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,1058,COMP. LIQ. FACTURAS DE ,,"$ 680.750,96",10/02/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,JQ550,COMP. LIQ. FACTURAS DE ,,"$ 1.919.060,00",10/02/2025,,GRUPO BIOSALUD,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00003-00002671,FACTURA DE SERVICIOS,,"$ 680.750,96",20/02/2025,22/03/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,00002-00000524,FACTURA DE SERVICIOS,,"$ 1.934.790,00",04/03/2025,03/04/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,00003-00002748,FACTURA DE SERVICIOS,,"$ 688.150,31",14/03/2025,13/04/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,00003-00002772,FACTURA DE SERVICIOS,,"$ 2.084.225,00",02/04/2025,02/05/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-01-INGRESAR FACTURA 
,,,,,,,,,,SERV-04-PAGAR COMP. LIQ. 
,1123,COMP. LIQ. FACTURAS DE ,,"$ 713.682,10",04/04/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,1165,COMP. LIQ. FACTURAS DE ,,"$ 2.622.940,31",24/04/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00003-00002872,FACTURA DE SERVICIOS,,"$ 1.895.465,00",06/05/2025,05/06/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,06701922,FACTURA DE SERVICIOS,,"$ 749.515,23",12/05/2025,11/06/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1311,COMP. LIQ. FACTURAS DE ,,"$ 1.895.465,00",12/05/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,748,GASTOS VARIOS,,"$ 719.705,05",15/05/2025,15/06/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,00003-00002969,GASTOS VARIOS,,"$ 1.856.140,00",03/06/2025,03/07/2025,BIOSALUD CHACRAS ,IGNORADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,GV-01-INGRESAR GASTOS 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,00003-00002969,FACTURA DE SERVICIOS,,"$ 1.856.140,00",03/06/2025,03/07/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1298,COMP. LIQ. FACTURAS DE ,,"$ 1.856.140,00",09/06/2025,,BIOSALUD CHACRAS ,IGNORADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,FTW-02-DESHACER 
,1407,COMP. LIQ. FACTURAS DE ,,"$ 1.856.140,00",09/06/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,2529961,FACTURA DE SERVICIOS,,"$ 768.044,38",17/06/2025,17/07/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1303,COMP. LIQ. FACTURAS DE ,,"$ 0,00",19/06/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,1306,COMP. LIQ. FACTURAS DE ,,"$ 2.084.225,00",30/06/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,00003-00003056,FACTURA DE SERVICIOS,,"$ 1.926.925,00",03/07/2025,02/08/2025,BIOSALUD CHACRAS ,PAGADO,,SERV-04-PAGAR COMP. LIQ. 
,,,,,,,,,,SERV-01-INGRESAR FACTURA 
,1354,COMP. LIQ. FACTURAS DE ,,"$ 749.515,23",05/07/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,1383,COMP. LIQ. FACTURAS DE ,,"$ 1.926.925,00",08/07/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
,1403,COMP. LIQ. FACTURAS DE ,,"$ 768.044,38",17/07/2025,,BIOSALUD CHACRAS ,INGRESADO,,SERV-04-PAGAR COMP. LIQ. 
