Entidad,Codificacion,TipoValor,EntSec,Monto,FechaEmision,FechaVenc,Nodo,Estado,Transmision,TipoOperacion
,0003-00016343,FACTURA DE COMPRA POS,,"$ 20.544,00",15/07/2025,15/08/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0003-00016363,FACTURA DE COMPRA POS,,"$ 110.137,30",18/07/2025,18/08/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,0003-00016384,FACTURA DE COMPRA POS,,"$ 256.000,00",23/07/2025,23/08/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0003-00016404,FACTURA DE COMPRA POS,,"$ 610.912,40",29/07/2025,29/08/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0003-00016422,FACTURA DE COMPRA POS,,"$ 375.705,60",01/08/2025,31/08/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,0003-00016424,FACTURA DE COMPRA POS,,"$ 230.933,60",01/08/2025,31/08/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,0003-00016423,FACTURA DE COMPRA POS,,"$ 8.000,00",01/08/2025,31/08/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0003-00016429,FACTURA DE COMPRA POS,,"$ 1.047.400,20",04/08/2025,03/09/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0003-00016439,FACTURA DE COMPRA POS,,"$ 1.300,00",05/08/2025,05/09/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0003-00016485,FACTURA DE COMPRA POS,,"$ 23.430,00",14/08/2025,13/09/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0003-00016490,FACTURA DE COMPRA POS,,"$ 84.380,08",18/08/2025,18/09/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0003-00016524,FACTURA DE COMPRA POS,,"$ 203.860,80",21/08/2025,21/09/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0003-00016518,FACTURA DE COMPRA POS,,"$ 88.073,84",21/08/2025,20/09/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0003-00016547,FACTURA DE COMPRA POS,,"$ 15.000,00",26/08/2025,26/09/2025,BIOSALUD CHACRAS ,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0003-00016554,FACTURA DE COMPRA POS,,"$ 880.738,40",27/08/2025,27/09/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0003-00016560,FACTURA DE COMPRA,,"$ 139.384,80",01/09/2025,01/10/2025,FCIA BIOSALUD,INGRESADO,,PVD-03-INGRESAR FACTURA 
,0003-00016593,FACTURA DE COMPRA POS,,"$ 20.193,76",08/09/2025,09/10/2025,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00016606,FACTURA DE COMPRA POS,,"$ 237.599,99",10/09/2025,10/10/2025,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00016605,FACTURA DE COMPRA POS,,"$ 47.044,80",10/09/2025,10/10/2025,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00016612,FACTURA DE COMPRA POS,,"$ 31.363,20",12/09/2025,12/10/2025,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00016620,FACTURA DE COMPRA POS,,"$ 50.000,00",12/09/2025,12/10/2025,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00016617,FACTURA DE COMPRA POS,,"$ 5,00",12/09/2025,12/10/2025,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00016628,FACTURA DE COMPRA POS,,"$ 157.338,60",15/09/2025,15/10/2025,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00016635,FACTURA DE COMPRA POS,,"$ 9.000,00",16/09/2025,16/10/2025,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00016648,FACTURA DE COMPRA POS,,"$ 154.899,40",17/09/2025,17/10/2025,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00016647,FACTURA DE COMPRA POS,,"$ 46.652,76",17/09/2025,17/10/2025,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00016666,FACTURA DE COMPRA POS,,"$ 37.501,01",20/09/2025,20/10/2025,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00016665,FACTURA DE COMPRA POS,,"$ 5.726,57",20/09/2025,20/10/2025,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00016675,FACTURA DE COMPRA POS,,"$ 23.326,38",23/09/2025,23/10/2025,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00016694,FACTURA DE COMPRA POS,,"$ 130.760,88",29/09/2025,29/10/2025,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00016713,FACTURA DE COMPRA POS,,"$ 412.184,39",04/10/2025,04/11/2025,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00016751,FACTURA DE COMPRA POS,,"$ 257.923,98",14/10/2025,14/11/2025,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00016777,FACTURA DE COMPRA POS,,"$ 1.064.083,79",17/10/2025,17/11/2025,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00016780,FACTURA DE COMPRA POS,,"$ 51.651,27",18/10/2025,18/10/2025,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00016790,FACTURA DE COMPRA POS,,"$ 581.211,78",21/10/2025,21/11/2025,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00016793,FACTURA DE COMPRA POS,,"$ 295.202,32",22/10/2025,22/11/2025,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00016834,FACTURA DE COMPRA POS,,"$ 6.688,64",30/10/2025,30/11/2025,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00016838,FACTURA DE COMPRA POS,,"$ 20.086,00",31/10/2025,30/11/2025,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00016849,FACTURA DE COMPRA POS,,"$ 21.099,38",03/11/2025,03/12/2025,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00016853,FACTURA DE COMPRA POS,,"$ 189.630,99",04/11/2025,04/12/2025,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00016863,FACTURA DE COMPRA POS,,"$ 386.540,60",05/11/2025,05/12/2025,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00016869,FACTURA DE COMPRA POS,,"$ 56.883,90",06/11/2025,06/12/2025,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00016882,FACTURA DE COMPRA POS,,"$ 81.021,60",10/11/2025,10/12/2025,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00016893,FACTURA DE COMPRA POS,,"$ 174.702,90",11/11/2025,11/12/2025,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00016894,FACTURA DE COMPRA POS,,"$ 81.528,02",11/11/2025,11/12/2025,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00016898,FACTURA DE COMPRA POS,,"$ 44.200,01",11/11/2025,11/12/2025,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00016897,FACTURA DE COMPRA POS,,"$ 65.600,00",11/11/2025,11/12/2025,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00016913,FACTURA DE COMPRA POS,,"$ 654.553,19",14/11/2025,14/12/2025,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00016926,FACTURA DE COMPRA POS,,"$ 209.643,47",18/11/2025,18/12/2025,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00016925,FACTURA DE COMPRA POS,,"$ 123.473,55",18/11/2025,18/12/2025,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00016924,FACTURA DE COMPRA POS,,"$ 814.807,20",18/11/2025,18/12/2025,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00016930,FACTURA DE COMPRA POS,,"$ 10.350,01",19/11/2025,19/12/2025,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00016936,FACTURA DE COMPRA POS,,"$ 162.043,20",20/11/2025,20/12/2025,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00016934,FACTURA DE COMPRA POS,,"$ 198.929,84",20/11/2025,20/12/2025,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00016945,FACTURA DE COMPRA POS,,"$ 16.800,08",25/11/2025,25/12/2025,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00016963,FACTURA DE COMPRA POS,,"$ 73.100,17",28/11/2025,28/12/2025,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00016981,FACTURA DE COMPRA POS,,"$ 105.581,27",02/12/2025,01/12/2026,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00016982,FACTURA DE COMPRA POS,,"$ 156.236,65",02/12/2025,02/01/2026,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00016983,FACTURA DE COMPRA POS,,"$ 13.600,16",02/12/2025,02/01/2026,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00016999,FACTURA DE COMPRA POS,,"$ 30.002,01",05/12/2025,05/01/2026,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00017001,FACTURA DE COMPRA POS,,"$ 7.501,01",05/12/2025,05/01/2026,BIOSALUD CHACRAS ,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00017035,FACTURA DE COMPRA POS,,"$ 885.329,78",15/12/2025,15/01/2026,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00017059,FACTURA DE COMPRA POS,,"$ 20.570,00",17/12/2025,17/01/2026,BIOSALUD CHACRAS ,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00017080,FACTURA DE COMPRA POS,,"$ 113.767,83",19/12/2025,19/01/2026,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00017079,FACTURA DE COMPRA POS,,"$ 45.003,00",19/12/2025,19/01/2026,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00017078,FACTURA DE COMPRA POS,,"$ 59.584,64",19/12/2025,19/01/2026,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00017091,FACTURA DE COMPRA POS,,"$ 217.745,55",22/12/2025,22/01/2026,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00017086,FACTURA DE COMPRA POS,,"$ 107.016,03",22/12/2025,22/01/2026,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00017096,FACTURA DE COMPRA POS,,"$ 54.329,00",23/12/2025,23/01/2026,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00017095,FACTURA DE COMPRA POS,,"$ 498.081,51",23/12/2025,23/01/2026,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00017112,FACTURA DE COMPRA POS,,"$ 45.003,00",26/12/2025,26/01/2026,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00017115,FACTURA DE COMPRA POS,,"$ 81.021,60",29/12/2025,29/01/2026,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00017124,FACTURA DE COMPRA POS,,"$ 181.984,00",29/12/2025,29/01/2026,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00017140,FACTURA DE COMPRA POS,,"$ 913.686,85",02/01/2026,02/02/2026,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00017142,FACTURA DE COMPRA POS,,"$ 569.095,80",05/01/2026,05/02/2026,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00017146,FACTURA DE COMPRA POS,,"$ 25.410,00",06/01/2026,06/02/2026,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00017164,FACTURA DE COMPRA POS,,"$ 699,99",09/01/2026,09/02/2026,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00017181,FACTURA DE COMPRA POS,,"$ 107.015,99",12/01/2026,12/02/2026,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00017193,FACTURA DE COMPRA POS,,"$ 111.320,30",13/01/2026,13/02/2026,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00017196,FACTURA DE COMPRA POS,,"$ 217.745,55",13/01/2026,13/02/2026,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00017198,FACTURA DE COMPRA POS,,"$ 33.350,00",13/01/2026,13/02/2026,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00017200,FACTURA DE COMPRA POS,,"$ 45.980,00",14/01/2026,14/02/2026,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00017203,FACTURA DE COMPRA POS,,"$ 347.886,50",14/01/2026,14/02/2026,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00017235,FACTURA DE COMPRA POS,,"$ 231.924,33",21/01/2026,21/02/2026,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00017244,FACTURA DE COMPRA POS,,"$ 78.320,80",22/01/2026,22/02/2026,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00017256,FACTURA DE COMPRA POS,,"$ 184.323,99",26/01/2026,26/02/2026,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,0003-00017276,FACTURA DE COMPRA POS,,"$ 150.400,00",29/01/2026,01/03/2026,FCIA BIOSALUD,INGRESADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
BIOSALUD CHACRAS PARK (PR),0008-00000015,FACTURA DE COMPRA POS,,"$ 17.162,79",13/03/2025,,FCIA BIOSALUD,IGNORADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
CASSINI MARTIN,0010-00031141,FACTURA DE COMPRA POS,,"$ 56.760,00",19/12/2025,19/01/2026,BIOSALUD CHACRAS ,PAGADO,MOSTRADOR,PVD-19-PAGAR COMP. LIQ. 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0010-00031143,FACTURA DE COMPRA POS,,"$ 58.520,00",19/12/2025,19/12/2025,BIOSALUD CHACRAS ,PAGADO,MOSTRADOR,PVD-19-PAGAR COMP. LIQ. 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0010-00031142,FACTURA DE COMPRA POS,,"$ 56.760,00",19/12/2025,19/01/2026,BIOSALUD CHACRAS ,PAGADO,MOSTRADOR,PVD-19-PAGAR COMP. LIQ. 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
COFARMEN (COOP),0018-00007656,NOTA DE CREDITO DE ,,"-$ 89.521,07",02/01/2025,02/01/2025,FCIA BIOSALUD,AGRUPADO,,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,PVD-07-INGRESAR NOTA DE 
,0018-00288952,FACTURA DE COMPRA POS,,"$ 55.638,78",02/01/2025,02/02/2025,FCIA BIOSALUD,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0018-00290684,FACTURA DE COMPRA POS,,"$ 258.080,24",02/01/2025,01/02/2025,BIOSALUD CHACRAS ,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0018-00288951,FACTURA DE COMPRA POS,,"$ 150.910,14",02/01/2025,02/02/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00290683,FACTURA DE COMPRA POS,,"$ 6.415.357,38",02/01/2025,01/02/2025,BIOSALUD CHACRAS ,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0018-00290685,FACTURA DE COMPRA POS,,"$ 21.178,67",02/01/2025,01/02/2025,BIOSALUD CHACRAS ,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0018-00007717,NOTA DE CREDITO DE ,,"-$ 8.600,87",03/01/2025,03/01/2025,FCIA BIOSALUD,AGRUPADO,,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,PVD-07-INGRESAR NOTA DE 
,0018-00292518,FACTURA DE COMPRA POS,,"$ 66.481,95",03/01/2025,03/02/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00291880,FACTURA DE COMPRA POS,,"$ 111.984,17",03/01/2025,02/02/2025,BIOSALUD CHACRAS ,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0018-00294292,FACTURA DE COMPRA POS,,"$ 165.951,42",03/01/2025,03/02/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00297744,FACTURA DE COMPRA POS,,"$ 29.382,96",04/01/2025,03/02/2025,BIOSALUD CHACRAS ,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0018-00297401,FACTURA DE COMPRA POS,,"$ 7.159,63",04/01/2025,03/02/2025,BIOSALUD CHACRAS ,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0018-00297739,FACTURA DE COMPRA POS,,"$ 39.860,17",04/01/2025,03/02/2025,BIOSALUD CHACRAS ,PAGADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,PVD-19-PAGAR COMP. LIQ. 
,0018-00298723,FACTURA DE COMPRA POS,,"$ 4.338,36",06/01/2025,06/02/2025,FCIA BIOSALUD,IGNORADO,MOSTRADOR,SUC-22-INGRESO Y CONTROL 
,,,,,,,,,,FTW-02-DESHACER 
,,,,,,,,,,FTW-01-EDITAR VALORES
,0018-00298758,FACTURA DE COMPRA POS,,"$ 115.535,25",06/01/2025,06/02/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00298442,FACTURA DE COMPRA POS,,"$ 11.532,74",06/01/2025,06/02/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00300307,FACTURA DE COMPRA POS,,"$ 56.974,43",06/01/2025,06/02/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00300306,FACTURA DE COMPRA POS,,"$ 368.069,21",06/01/2025,06/02/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00008032,NOTA DE CREDITO DE ,,"-$ 9.781,36",07/01/2025,07/02/2025,FCIA BIOSALUD,AGRUPADO,,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,PVD-07-INGRESAR NOTA DE 
,0018-00008063,NOTA DE CREDITO DE ,,"-$ 10.710,07",07/01/2025,07/02/2025,FCIA BIOSALUD,AGRUPADO,,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,PVD-07-INGRESAR NOTA DE 
,0018-00008078,NOTA DE CREDITO DE ,,"-$ 10.071,30",07/01/2025,06/02/2025,FCIA BIOSALUD,AGRUPADO,,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,PVD-07-INGRESAR NOTA DE 
,0018-00302259,FACTURA DE COMPRA POS,,"$ 46.297,74",07/01/2025,07/02/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00302195,FACTURA DE COMPRA POS,,"$ 14.659,80",07/01/2025,07/02/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00302187,FACTURA DE COMPRA POS,,"$ 14.659,80",07/01/2025,07/02/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00302183,FACTURA DE COMPRA POS,,"$ 14.659,80",07/01/2025,07/02/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00302184,FACTURA DE COMPRA POS,,"$ 42.447,60",07/01/2025,07/02/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00304126,FACTURA DE COMPRA POS,,"$ 33.087,11",07/01/2025,07/02/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00303822,FACTURA DE COMPRA POS,,"$ 591.828,39",07/01/2025,07/02/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
,0018-00008184,NOTA DE CREDITO DE ,,"-$ 50.524,32",08/01/2025,08/01/2025,BIOSALUD CHACRAS ,LIQUIDADO,,PVD-19-PAGAR COMP. LIQ. 
,,,,,,,,,,PVD-07-INGRESAR NOTA DE 
,0018-00008231,NOTA DE CREDITO DE ,,"-$ 9.774,49",08/01/2025,08/01/2025,FCIA BIOSALUD,AGRUPADO,,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,PVD-07-INGRESAR NOTA DE 
,0018-00008304,NOTA DE CREDITO DE ,,"-$ 50.241,25",08/01/2025,08/02/2025,FCIA BIOSALUD,AGRUPADO,,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,PVD-07-INGRESAR NOTA DE 
,0018-00008347,NOTA DE CREDITO DE ,,"-$ 31.472,32",08/01/2025,08/02/2025,FCIA BIOSALUD,AGRUPADO,,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,PVD-07-INGRESAR NOTA DE 
,0018-00305900,FACTURA DE COMPRA POS,,"$ 152.045,41",08/01/2025,08/02/2025,FCIA BIOSALUD,AGRUPADO,MOSTRADOR,PVD-17-ARMAR RESUMEN DE 
,,,,,,,,,,SUC-22-INGRESO Y CONTROL 
